dcls_month_x,fin_co_no_x,fin_prdt_cd,crdt_prdt_type_x,kor_co_nm,fin_prdt_nm,join_way,cb_name,crdt_prdt_type_nm,dcls_strt_day,dcls_end_day,fin_co_subm_day,dcls_month_y,fin_co_no_y,crdt_prdt_type_y,crdt_lend_rate_type,crdt_lend_rate_type_nm,crdt_grad_1,crdt_grad_4,crdt_grad_5,crdt_grad_6,crdt_grad_10,crdt_grad_11,crdt_grad_12,crdt_grad_13,crdt_grad_avg,region_code,region_name
202506,0010225,WR0002F,3,현대카드㈜,장기카드대출,"인터넷,스마트폰",KCB,장기카드대출(카드론),20250621,,202506161337,202506,0010227,3,A,대출금리,11.61,13.17,14.71,17.57,,,,,13.41,030200,여신전문금융업
202506,0010225,WR0002F,3,현대카드㈜,장기카드대출,"인터넷,스마트폰",KCB,장기카드대출(카드론),20250621,,202506161337,202506,0010228,3,A,대출금리,11.11,11.66,14.16,17.26,18.84,,,,13.63,030200,여신전문금융업
202506,0010225,WR0002F,3,현대카드㈜,장기카드대출,"인터넷,스마트폰",KCB,장기카드대출(카드론),20250621,,202506161337,202506,0010229,3,A,대출금리,11.16,12.9,14.75,16.93,18.68,,,,14.6,030200,여신전문금융업
202506,0010225,WR0002F,3,현대카드㈜,장기카드대출,"인터넷,스마트폰",KCB,장기카드대출(카드론),20250621,,202506161337,202506,0012627,3,A,대출금리,11.37,12.41,14.71,16.91,18.65,,,,14.09,030200,여신전문금융업
202506,0010225,WR0002F,3,현대카드㈜,장기카드대출,"인터넷,스마트폰",KCB,장기카드대출(카드론),20250621,,202506161337,202506,0013361,3,A,대출금리,8.65,12.75,15.9,18.47,19.68,17.91,,,14.63,030200,여신전문금융업
202506,0010225,WR0002F,3,현대카드㈜,장기카드대출,"인터넷,스마트폰",KCB,장기카드대출(카드론),20250621,,202506161337,202506,0013640,3,A,대출금리,12.07,13.34,14.65,16.09,,,,,14.23,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0010226,1,A,대출금리,11.77,15.17,17.16,17.73,,,,,14.6,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0010227,1,A,대출금리,11.49,12.77,15.0,17.88,,,,,12.74,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0010228,1,A,대출금리,11.97,11.57,14.76,17.27,19.16,,,,13.59,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0010229,1,A,대출금리,12.24,14.06,15.52,17.18,17.66,,,,14.97,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0010240,1,A,대출금리,15.9,18.0,19.32,19.9,,,,,19.08,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0010245,1,A,대출금리,17.07,16.79,16.45,16.65,16.68,,,,16.58,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0010250,1,A,대출금리,12.29,13.56,15.58,16.27,,,,,13.95,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0010255,1,A,대출금리,13.57,14.42,16.73,18.15,,,,,15.12,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0010259,1,A,대출금리,11.43,12.64,14.01,15.4,16.56,,,,13.96,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0010267,1,A,대출금리,16.28,16.15,17.47,18.53,19.01,19.51,,19.9,17.61,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0010268,1,A,대출금리,11.89,12.4,12.97,13.43,,,,,12.7,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0010271,1,A,대출금리,12.56,14.15,15.9,17.07,18.1,,,,15.73,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0010275,1,A,대출금리,11.09,11.57,13.38,,,,,,11.65,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0011766,1,A,대출금리,10.94,12.33,12.1,,,,,,11.95,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0011797,1,A,대출금리,11.41,12.15,13.76,14.64,14.29,,,,13.17,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0012303,1,A,대출금리,11.81,13.2,14.38,15.57,17.21,,,,14.5,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0012452,1,A,대출금리,13.53,14.03,14.1,14.72,15.5,,,,14.32,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0012627,1,A,대출금리,11.87,13.4,15.14,16.09,17.13,,,,14.53,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0013202,1,A,대출금리,,18.64,19.78,19.77,19.8,,,,19.7,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0013640,1,A,대출금리,9.93,13.58,15.87,17.46,,,,,14.24,030200,여신전문금융업
202506,0010226,WR0001F,1,롯데카드㈜,일반신용대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,일반신용대출,20250621,,202506121252,202506,0013706,1,A,대출금리,13.23,13.72,14.68,16.06,16.72,,,,14.75,030200,여신전문금융업
202506,0010226,WR0002F,3,롯데카드㈜,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,장기카드대출(카드론),20250621,,202506121245,202506,0010225,3,A,대출금리,11.74,12.43,16.15,18.46,19.9,,,,14.77,030200,여신전문금융업
202506,0010226,WR0002F,3,롯데카드㈜,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,장기카드대출(카드론),20250621,,202506121245,202506,0010226,3,A,대출금리,12.17,13.59,16.23,18.41,19.11,,,,15.63,030200,여신전문금융업
202506,0010226,WR0002F,3,롯데카드㈜,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,장기카드대출(카드론),20250621,,202506121245,202506,0010227,3,A,대출금리,11.61,13.17,14.71,17.57,,,,,13.41,030200,여신전문금융업
202506,0010226,WR0002F,3,롯데카드㈜,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,장기카드대출(카드론),20250621,,202506121245,202506,0010228,3,A,대출금리,11.11,11.66,14.16,17.26,18.84,,,,13.63,030200,여신전문금융업
202506,0010226,WR0002F,3,롯데카드㈜,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,장기카드대출(카드론),20250621,,202506121245,202506,0010229,3,A,대출금리,11.16,12.9,14.75,16.93,18.68,,,,14.6,030200,여신전문금융업
202506,0010226,WR0002F,3,롯데카드㈜,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,장기카드대출(카드론),20250621,,202506121245,202506,0012627,3,A,대출금리,11.37,12.41,14.71,16.91,18.65,,,,14.09,030200,여신전문금융업
202506,0010226,WR0002F,3,롯데카드㈜,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,장기카드대출(카드론),20250621,,202506121245,202506,0013361,3,A,대출금리,8.65,12.75,15.9,18.47,19.68,17.91,,,14.63,030200,여신전문금융업
202506,0010226,WR0002F,3,롯데카드㈜,장기카드대출,"인터넷,스마트폰,전화(텔레뱅킹),기타",KCB,장기카드대출(카드론),20250621,,202506121245,202506,0013640,3,A,대출금리,12.07,13.34,14.65,16.09,,,,,14.23,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0010226,1,A,대출금리,11.77,15.17,17.16,17.73,,,,,14.6,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0010227,1,A,대출금리,11.49,12.77,15.0,17.88,,,,,12.74,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0010228,1,A,대출금리,11.97,11.57,14.76,17.27,19.16,,,,13.59,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0010229,1,A,대출금리,12.24,14.06,15.52,17.18,17.66,,,,14.97,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0010240,1,A,대출금리,15.9,18.0,19.32,19.9,,,,,19.08,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0010245,1,A,대출금리,17.07,16.79,16.45,16.65,16.68,,,,16.58,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0010250,1,A,대출금리,12.29,13.56,15.58,16.27,,,,,13.95,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0010255,1,A,대출금리,13.57,14.42,16.73,18.15,,,,,15.12,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0010259,1,A,대출금리,11.43,12.64,14.01,15.4,16.56,,,,13.96,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0010267,1,A,대출금리,16.28,16.15,17.47,18.53,19.01,19.51,,19.9,17.61,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0010268,1,A,대출금리,11.89,12.4,12.97,13.43,,,,,12.7,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0010271,1,A,대출금리,12.56,14.15,15.9,17.07,18.1,,,,15.73,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0010275,1,A,대출금리,11.09,11.57,13.38,,,,,,11.65,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0011766,1,A,대출금리,10.94,12.33,12.1,,,,,,11.95,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0011797,1,A,대출금리,11.41,12.15,13.76,14.64,14.29,,,,13.17,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0012303,1,A,대출금리,11.81,13.2,14.38,15.57,17.21,,,,14.5,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0012452,1,A,대출금리,13.53,14.03,14.1,14.72,15.5,,,,14.32,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0012627,1,A,대출금리,11.87,13.4,15.14,16.09,17.13,,,,14.53,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0013202,1,A,대출금리,,18.64,19.78,19.77,19.8,,,,19.7,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0013640,1,A,대출금리,9.93,13.58,15.87,17.46,,,,,14.24,030200,여신전문금융업
202506,0010227,WR0001F,1,비씨카드㈜,일반신용대출,"인터넷,스마트폰",NICE,일반신용대출,20250621,,202506111339,202506,0013706,1,A,대출금리,13.23,13.72,14.68,16.06,16.72,,,,14.75,030200,여신전문금융업
202506,0010227,WR0002F,3,비씨카드㈜,장기카드대출,"인터넷,스마트폰",KCB,장기카드대출(카드론),20250621,,202506111353,202506,0010225,3,A,대출금리,11.74,12.43,16.15,18.46,19.9,,,,14.77,030200,여신전문금융업
202506,0010227,WR0002F,3,비씨카드㈜,장기카드대출,"인터넷,스마트폰",KCB,장기카드대출(카드론),20250621,,202506111353,202506,0010226,3,A,대출금리,12.17,13.59,16.23,18.41,19.11,,,,15.63,030200,여신전문금융업
202506,0010227,WR0002F,3,비씨카드㈜,장기카드대출,"인터넷,스마트폰",KCB,장기카드대출(카드론),20250621,,202506111353,202506,0010227,3,A,대출금리,11.61,13.17,14.71,17.57,,,,,13.41,030200,여신전문금융업
202506,0010227,WR0002F,3,비씨카드㈜,장기카드대출,"인터넷,스마트폰",KCB,장기카드대출(카드론),20250621,,202506111353,202506,0010228,3,A,대출금리,11.11,11.66,14.16,17.26,18.84,,,,13.63,030200,여신전문금융업
202506,0010227,WR0002F,3,비씨카드㈜,장기카드대출,"인터넷,스마트폰",KCB,장기카드대출(카드론),20250621,,202506111353,202506,0010229,3,A,대출금리,11.16,12.9,14.75,16.93,18.68,,,,14.6,030200,여신전문금융업
202506,0010227,WR0002F,3,비씨카드㈜,장기카드대출,"인터넷,스마트폰",KCB,장기카드대출(카드론),20250621,,202506111353,202506,0012627,3,A,대출금리,11.37,12.41,14.71,16.91,18.65,,,,14.09,030200,여신전문금융업
202506,0010227,WR0002F,3,비씨카드㈜,장기카드대출,"인터넷,스마트폰",KCB,장기카드대출(카드론),20250621,,202506111353,202506,0013361,3,A,대출금리,8.65,12.75,15.9,18.47,19.68,17.91,,,14.63,030200,여신전문금융업
202506,0010227,WR0002F,3,비씨카드㈜,장기카드대출,"인터넷,스마트폰",KCB,장기카드대출(카드론),20250621,,202506111353,202506,0013640,3,A,대출금리,12.07,13.34,14.65,16.09,,,,,14.23,030200,여신전문금융업
202506,0010228,WR0001F,1,삼성카드㈜,일반신용대출,스마트폰,KCB,일반신용대출,20250621,,202506131623,202506,0010226,1,A,대출금리,11.77,15.17,17.16,17.73,,,,,14.6,030200,여신전문금융업
202506,0010228,WR0001F,1,삼성카드㈜,일반신용대출,스마트폰,KCB,일반신용대출,20250621,,202506131623,202506,0010227,1,A,대출금리,11.49,12.77,15.0,17.88,,,,,12.74,030200,여신전문금융업
202506,0010228,WR0001F,1,삼성카드㈜,일반신용대출,스마트폰,KCB,일반신용대출,20250621,,202506131623,202506,0010228,1,A,대출금리,11.97,11.57,14.76,17.27,19.16,,,,13.59,030200,여신전문금융업
202506,0010228,WR0001F,1,삼성카드㈜,일반신용대출,스마트폰,KCB,일반신용대출,20250621,,202506131623,202506,0010229,1,A,대출금리,12.24,14.06,15.52,17.18,17.66,,,,14.97,030200,여신전문금융업
202506,0010228,WR0001F,1,삼성카드㈜,일반신용대출,스마트폰,KCB,일반신용대출,20250621,,202506131623,202506,0010240,1,A,대출금리,15.9,18.0,19.32,19.9,,,,,19.08,030200,여신전문금융업
202506,0010228,WR0001F,1,삼성카드㈜,일반신용대출,스마트폰,KCB,일반신용대출,20250621,,202506131623,202506,0010245,1,A,대출금리,17.07,16.79,16.45,16.65,16.68,,,,16.58,030200,여신전문금융업
202506,0010228,WR0001F,1,삼성카드㈜,일반신용대출,스마트폰,KCB,일반신용대출,20250621,,202506131623,202506,0010250,1,A,대출금리,12.29,13.56,15.58,16.27,,,,,13.95,030200,여신전문금융업
202506,0010228,WR0001F,1,삼성카드㈜,일반신용대출,스마트폰,KCB,일반신용대출,20250621,,202506131623,202506,0010255,1,A,대출금리,13.57,14.42,16.73,18.15,,,,,15.12,030200,여신전문금융업
202506,0010228,WR0001F,1,삼성카드㈜,일반신용대출,스마트폰,KCB,일반신용대출,20250621,,202506131623,202506,0010259,1,A,대출금리,11.43,12.64,14.01,15.4,16.56,,,,13.96,030200,여신전문금융업
202506,0010228,WR0001F,1,삼성카드㈜,일반신용대출,스마트폰,KCB,일반신용대출,20250621,,202506131623,202506,0010267,1,A,대출금리,16.28,16.15,17.47,18.53,19.01,19.51,,19.9,17.61,030200,여신전문금융업
202506,0010228,WR0001F,1,삼성카드㈜,일반신용대출,스마트폰,KCB,일반신용대출,20250621,,202506131623,202506,0010268,1,A,대출금리,11.89,12.4,12.97,13.43,,,,,12.7,030200,여신전문금융업
